ID,Team1,Team2,Season,City,MatchNumber,TossWinner,TossDecision,WinningTeam,Team1BattingAverage,Team2BattingAverage,Team1BowlingAverage,Team2BowlingAverage,Team1StrikeRate,Team2StrikeRate,Team1EconomyRate,Team2EconomyRate,BattingFirst,BowlingFirst,TossWinnner,Result,WinningPercentage_x,WinningPercentage_y,HomeGround,Team1Wins,Team2Wins,Matches,Team1WinPercent,Team2WinPercent
1216501,Kolkata Knight Riders,Chennai Super Kings,2020/21,Abu Dhabi,League Match,Kolkata Knight Riders,bat,Kolkata Knight Riders,22.130963573138704,21.758373986493392,28.394800531290777,28.917654105059732,137.17198031119588,126.13996050120814,8.156008424484552,8.045305976630427,Team1,Team2,Team1,Team1,51.05,58.96,Neutral,10,18,29,0.3448275862068966,0.6206896551724138
1178404,Kolkata Knight Riders,Chennai Super Kings,2019,Kolkata,League Match,Chennai Super Kings,field,Chennai Super Kings,25.18052307610578,28.58916454916455,27.701799359152783,24.352801138397947,130.72160365522973,131.32949369393097,7.748430896776018,7.7351786943130145,Team1,Team2,Team2,Team2,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
1178398,Kolkata Knight Riders,Chennai Super Kings,2019,Chennai,League Match,Chennai Super Kings,field,Chennai Super Kings,26.335799047916698,27.782502251020492,28.603580736917852,33.18388575172329,131.55766939342118,131.73622443142372,7.612232670216951,8.116983258790485,Team1,Team2,Team2,Team2,51.05,58.96,Team2,10,18,29,0.3448275862068966,0.6206896551724138
1136565,Kolkata Knight Riders,Chennai Super Kings,2018,Chennai,League Match,Chennai Super Kings,field,Chennai Super Kings,28.324641370694003,23.651614766184352,31.914367452407323,28.48251293725432,132.9712088120118,125.64437490629183,8.5133235006164,7.629955918178223,Team1,Team2,Team2,Team2,51.05,58.96,Team2,10,18,29,0.3448275862068966,0.6206896551724138
829723,Kolkata Knight Riders,Chennai Super Kings,2015,Kolkata,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,23.42863639318773,27.768422097932568,31.06625132377414,28.41978749338998,126.02225381187723,124.50237484452578,7.908289532920608,8.036955429574375,Team2,Team1,Team1,Team1,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
734023,Kolkata Knight Riders,Chennai Super Kings,2014,Kolkata,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,24.56280772854121,28.516389937861344,28.925631442337174,27.827990803031977,128.3740001682919,126.88539526314466,7.779931528118047,7.689704031201665,Team2,Team1,Team1,Team1,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
598022,Kolkata Knight Riders,Chennai Super Kings,2013,Kolkata,League Match,Kolkata Knight Riders,bat,Chennai Super Kings,25.94479371691359,24.47137014006794,26.802077269508406,28.52493037610903,121.62714488550773,127.0051769740973,7.658287750311126,7.64817527958433,Team1,Team2,Team1,Team2,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
548381,Kolkata Knight Riders,Chennai Super Kings,2012,Chennai,Final,Chennai Super Kings,bat,Kolkata Knight Riders,22.519118282654002,22.694742248164452,30.70455627705628,30.104712100764733,125.85108560894305,128.97275190549828,8.468869035523367,7.519794105271555,Team2,Team1,Team2,Team1,51.05,58.96,Team2,10,18,29,0.3448275862068966,0.6206896551724138
548368,Kolkata Knight Riders,Chennai Super Kings,2012,Kolkata,League Match,Chennai Super Kings,field,Chennai Super Kings,25.944793716913594,25.35481694178681,27.706758271566457,32.82421273863757,121.62714488550773,117.5664084221304,7.356730802861921,7.5801393981451595,Team1,Team2,Team2,Team2,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
501245,Kolkata Knight Riders,Chennai Super Kings,2011,Kolkata,League Match,Chennai Super Kings,bat,Kolkata Knight Riders,23.904603479476577,25.30298079102695,29.17328042328042,28.26711278220468,122.89230438193108,126.43957812843084,7.718471427747947,7.678111544124658,Team2,Team1,Team2,Team1,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
419113,Kolkata Knight Riders,Chennai Super Kings,2009/10,Kolkata,League Match,Chennai Super Kings,bat,Chennai Super Kings,26.73375294827124,26.236679864253396,31.63221631154976,27.906566791510613,125.95325853653239,130.0096282536139,7.52160730787983,7.94248201237258,Team2,Team1,Team2,Team2,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
336025,Kolkata Knight Riders,Chennai Super Kings,2007/08,Kolkata,League Match,Kolkata Knight Riders,bat,Chennai Super Kings,23.08403440890751,22.168335535138812,26.636257198312567,35.02289376145261,121.81346219947808,115.40164864439781,7.88070022213541,8.312730806293548,Team1,Team2,Team1,Team2,51.05,58.96,Team1,10,18,29,0.3448275862068966,0.6206896551724138
1254108,Royal Challengers Bangalore,Mumbai Indians,2021,Dubai,League Match,Mumbai Indians,field,Royal Challengers Bangalore,27.70470674619696,23.461682703063733,31.07433517976553,29.313000527845787,135.36008765804664,133.47764216185337,8.27496989485302,8.033600581562068,Team1,Team2,Team2,Team1,49.79,56.68,Neutral,14,18,32,0.4375,0.5625
1216499,Royal Challengers Bangalore,Mumbai Indians,2020/21,Abu Dhabi,League Match,Mumbai Indians,field,Mumbai Indians,29.574529629849916,22.583810373942413,28.13811939887008,29.081831696676954,131.25457051626674,131.87187796809457,7.9921625476787606,7.94693071843274,Team1,Team2,Team2,Team2,49.79,56.68,Neutral,14,18,32,0.4375,0.5625
1216547,Royal Challengers Bangalore,Mumbai Indians,2020/21,Dubai,League Match,Mumbai Indians,field,Royal Challengers Bangalore,27.992008333498546,23.461682703063737,29.513423825170815,29.296602734592337,129.27819203814343,133.47764216185337,8.325381337644552,7.946401054846413,Team1,Team2,Team2,Team1,49.79,56.68,Neutral,14,18,32,0.4375,0.5625
1178406,Royal Challengers Bangalore,Mumbai Indians,2019,Mumbai,League Match,Mumbai Indians,field,Mumbai Indians,24.058501854194024,23.68668567480508,28.12309010734186,31.00093179399001,138.10134940079925,127.20211362232239,8.126767534306165,7.635110891921265,Team1,Team2,Team2,Team2,49.79,56.68,Team2,14,18,32,0.4375,0.5625
1136591,Royal Challengers Bangalore,Mumbai Indians,2018,Bangalore,League Match,Mumbai Indians,field,Royal Challengers Bangalore,23.576945415064817,26.12333496972672,29.132588331127177,29.729798754589222,128.02196549836182,138.73500171240522,7.680573735933613,8.05746594941734,Team1,Team2,Team2,Team1,49.79,56.68,Team1,14,18,32,0.4375,0.5625
1082602,Royal Challengers Bangalore,Mumbai Indians,2017,Bangalore,League Match,Mumbai Indians,field,Mumbai Indians,22.637354151676817,19.96455479395506,27.949298292463364,32.64349906146811,131.6633593671505,131.11626206847737,7.9184003350184184,8.202184177503879,Team1,Team2,Team2,Team2,49.79,56.68,Team1,14,18,32,0.4375,0.5625
980981,Royal Challengers Bangalore,Mumbai Indians,2016,Bangalore,League Match,Mumbai Indians,field,Mumbai Indians,24.09190242698428,25.016948071703307,27.77127850891217,30.365533572643585,121.41036374927705,124.85557201399708,7.714345528171703,7.9072869826728525,Team1,Team2,Team2,Team2,49.79,56.68,Team1,14,18,32,0.4375,0.5625
829737,Royal Challengers Bangalore,Mumbai Indians,2015,Bangalore,League Match,Royal Challengers Bangalore,field,Mumbai Indians,25.88738385266865,23.834839132794123,31.286941642477668,30.84781653307227,126.21782014168605,128.13864673535596,8.208662048788867,7.818658604681795,Team2,Team1,Team1,Team2,49.79,56.68,Team1,14,18,32,0.4375,0.5625
729287,Royal Challengers Bangalore,Mumbai Indians,2014,Dubai,League Match,Royal Challengers Bangalore,field,Royal Challengers Bangalore,22.36976133321428,26.03265096736369,31.74770897379593,27.90603338202327,122.01125287918218,128.99222646872755,7.782840568185931,7.864709001515793,Team2,Team1,Team1,Team1,49.79,56.68,Neutral,14,18,32,0.4375,0.5625
597999,Royal Challengers Bangalore,Mumbai Indians,2013,Bangalore,League Match,Mumbai Indians,field,Royal Challengers Bangalore,24.377193159699072,23.325620793172885,29.192856534850918,30.362110980658855,134.4315946750781,123.57081171327135,8.832040892663104,7.645913404558386,Team1,Team2,Team2,Team1,49.79,56.68,Team1,14,18,32,0.4375,0.5625
548367,Royal Challengers Bangalore,Mumbai Indians,2012,Bangalore,League Match,Mumbai Indians,field,Mumbai Indians,23.518352463829903,23.25627527251814,30.362110980658855,30.15788961038961,124.87545168422487,127.00713508020037,7.645913404558386,8.32346970672899,Team1,Team2,Team2,Team2,49.79,56.68,Team1,14,18,32,0.4375,0.5625
501270,Royal Challengers Bangalore,Mumbai Indians,2011,Chennai,Qualifier,Mumbai Indians,field,Royal Challengers Bangalore,23.738757753833287,25.302980791026947,32.80577372919478,30.689321398124463,119.3706216368252,126.43957812843085,7.491030763722791,8.138313965862586,Team1,Team2,Team2,Team1,49.79,56.68,Neutral,14,18,32,0.4375,0.5625
501205,Royal Challengers Bangalore,Mumbai Indians,2011,Bangalore,League Match,Mumbai Indians,field,Mumbai Indians,21.743911715451752,25.33609357458465,27.096338984442017,29.60090152565881,121.15921890154964,125.98264016888007,7.650307119544592,7.850648745225338,Team1,Team2,Team2,Team2,49.79,56.68,Team1,14,18,32,0.4375,0.5625
419162,Royal Challengers Bangalore,Mumbai Indians,2009/10,Mumbai,Qualifier,Mumbai Indians,bat,Mumbai Indians,26.59776393645187,22.088228340981782,36.62558828112825,29.942734344221762,121.13491230138084,127.45581095792632,7.891552647659752,7.619299315797525,Team2,Team1,Team2,Team2,49.79,56.68,Team2,14,18,32,0.4375,0.5625
419157,Royal Challengers Bangalore,Mumbai Indians,2009/10,Bangalore,League Match,Royal Challengers Bangalore,field,Mumbai Indians,26.73375294827124,24.801129439489703,30.159499035287364,35.353225470598034,125.95325853653239,121.50167586148045,7.348525460247849,8.119314253175068,Team2,Team1,Team1,Team2,49.79,56.68,Team1,14,18,32,0.4375,0.5625
392218,Royal Challengers Bangalore,Mumbai Indians,2009,Port Elizabeth,League Match,Mumbai Indians,bat,Mumbai Indians,27.181476899624762,20.967460952486057,32.64058215494742,31.379755457453726,127.78804056196984,119.6990525654322,7.836023056269752,8.010027663221813,Team2,Team1,Team2,Team2,49.79,56.68,Neutral,14,18,32,0.4375,0.5625
392208,Royal Challengers Bangalore,Mumbai Indians,2009,Johannesburg,League Match,Mumbai Indians,bat,Royal Challengers Bangalore,25.787036192926298,26.242297677023704,35.14474987025327,28.580099612452706,123.30499638251017,117.06541969966375,7.954630227587571,7.477157085907393,Team2,Team1,Team2,Team1,49.79,56.68,Neutral,14,18,32,0.4375,0.5625
336012,Royal Challengers Bangalore,Mumbai Indians,2007/08,Bangalore,League Match,Mumbai Indians,field,Mumbai Indians,26.236679864253396,27.638459165497405,25.95925925925926,28.978461916090783,130.0096282536139,115.0871603234072,8.133700802665906,7.615944315266872,Team1,Team2,Team2,Team2,49.79,56.68,Team1,14,18,32,0.4375,0.5625
1254097,Delhi Capitals,Rajasthan Royals,2021,Abu Dhabi,League Match,Rajasthan Royals,field,Delhi Capitals,25.18052307610578,25.409104444279016,25.397598852241913,33.84487688355975,130.72160365522973,132.98807827574666,7.715806186522919,8.611528844741029,Team1,Team2,Team2,Team1,45.33,50.24,Neutral,13,14,27,0.48148148148148145,0.5185185185185185
1254064,Delhi Capitals,Rajasthan Royals,2021,Mumbai,League Match,Rajasthan Royals,field,Rajasthan Royals,26.14385172328013,26.810292962880247,26.854288835410042,29.899413411609704,131.631677174819,134.19361468150169,8.507882798436027,8.517906547680761,Team1,Team2,Team2,Team2,45.33,50.24,Neutral,13,14,27,0.48148148148148145,0.5185185185185185
1216543,Delhi Capitals,Rajasthan Royals,2020/21,Dubai,League Match,Delhi Capitals,bat,Delhi Capitals,23.695580508429217,28.3623515673816,26.74514787184976,31.53160598890413,126.70751532751122,132.05777001050438,8.328209286624135,8.46459301447533,Team1,Team2,Team1,Team1,45.33,50.24,Neutral,13,14,27,0.48148148148148145,0.5185185185185185
1216500,Delhi Capitals,Rajasthan Royals,2020/21,Sharjah,League Match,Rajasthan Royals,field,Delhi Capitals,24.006368100144645,29.434066049232996,26.17422116468579,30.23831594561408,130.86988906488497,134.02626698285397,7.987421439953934,8.141753494384774,Team1,Team2,Team2,Team1,45.33,50.24,Neutral,13,14,27,0.48148148148148145,0.5185185185185185
1136592,Delhi Capitals,Rajasthan Royals,2018,Delhi,League Match,Rajasthan Royals,field,Delhi Capitals,25.366453576497435,23.029860756893964,31.38026286966046,30.61852251026124,126.08030416259048,132.0237215022502,8.096510379701117,8.033875486059056,Team1,Team2,Team2,Team1,45.33,50.24,Team1,13,14,27,0.48148148148148145,0.5185185185185185
829715,Delhi Capitals,Rajasthan Royals,2015,Delhi,League Match,Rajasthan Royals,field,Rajasthan Royals,21.89422698616963,23.87191910901928,31.15739197616099,31.01032890796287,132.76474651028212,125.56487047730613,8.463947809234346,8.073358343532078,Team1,Team2,Team2,Team2,45.33,50.24,Team1,13,14,27,0.48148148148148145,0.5185185185185185
733975,Delhi Capitals,Rajasthan Royals,2014,Delhi,League Match,Rajasthan Royals,field,Rajasthan Royals,23.762948747010288,26.652922554263153,30.42560850318083,28.455562813354547,130.52348186204347,124.40110531634666,7.896693870733189,7.606902146515085,Team1,Team2,Team2,Team2,45.33,50.24,Team1,13,14,27,0.48148148148148145,0.5185185185185185
598001,Delhi Capitals,Rajasthan Royals,2013,Delhi,League Match,Rajasthan Royals,bat,Rajasthan Royals,21.075838502555523,23.04468932759886,32.59505645983089,30.47520001531105,125.15026792831968,130.88858787359754,7.570530587600959,7.83256263694819,Team2,Team1,Team2,Team2,45.33,50.24,Team1,13,14,27,0.48148148148148145,0.5185185185185185
548345,Delhi Capitals,Rajasthan Royals,2012,Delhi,League Match,Delhi Capitals,bat,Delhi Capitals,21.10090840611079,24.471370140067936,33.90877033885654,27.477099175902243,125.12716408637756,127.0051769740973,8.153037437883935,8.015118621369565,Team1,Team2,Team1,Team1,45.33,50.24,Team1,13,14,27,0.48148148148148145,0.5185185185185185
419134,Delhi Capitals,Rajasthan Royals,2009/10,Delhi,League Match,Delhi Capitals,bat,Delhi Capitals,26.236679864253396,23.28452860457376,29.82765293383271,29.70622796228129,130.0096282536139,123.74317429287088,8.164167984058553,8.102460799764666,Team1,Team2,Team1,Team1,45.33,50.24,Team1,13,14,27,0.48148148148148145,0.5185185185185185
392230,Delhi Capitals,Rajasthan Royals,2009,Bloemfontein,League Match,Delhi Capitals,bat,Delhi Capitals,25.76786393462344,20.23011887681902,27.581668531916797,34.703302466000736,131.29287819527028,120.00171529092229,7.9871587245420885,7.5730469902614255,Team1,Team2,Team1,Team1,45.33,50.24,Neutral,13,14,27,0.48148148148148145,0.5185185185185185
392198,Delhi Capitals,Rajasthan Royals,2009,Centurion,League Match,Delhi Capitals,bat,Rajasthan Royals,20.967460952486057,18.49756463094792,32.463756669728006,26.771001828896566,119.6990525654322,130.07730901399015,8.012816069516205,7.510342572302822,Team1,Team2,Team1,Team2,45.33,50.24,Neutral,13,14,27,0.48148148148148145,0.5185185185185185
336038,Delhi Capitals,Rajasthan Royals,2007/08,Mumbai,Qualifier,Delhi Capitals,field,Rajasthan Royals,21.504286586116578,26.72050430790913,29.47809927894923,26.407072173109906,131.43927562666192,122.58988461739119,7.5127682947148795,7.9241923808104895,Team2,Team1,Team1,Team2,45.33,50.24,Neutral,13,14,27,0.48148148148148145,0.5185185185185185
335984,Delhi Capitals,Rajasthan Royals,2007/08,Delhi,League Match,Rajasthan Royals,bat,Delhi Capitals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team2,Team1,Team2,Team1,45.33,50.24,Team1,13,14,27,0.48148148148148145,0.5185185185185185
1254105,Sunrisers Hyderabad,Delhi Capitals,2021,Dubai,League Match,Sunrisers Hyderabad,bat,Delhi Capitals,25.032761992761998,24.006368100144645,24.376118461738763,26.41956767098591,124.24324315995602,130.86988906488497,7.564493133054503,7.999830623330861,Team1,Team2,Team1,Team2,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
1216524,Sunrisers Hyderabad,Delhi Capitals,2020/21,Dubai,League Match,Delhi Capitals,field,Sunrisers Hyderabad,27.55345249095249,24.39314773692428,27.916778553526672,26.74514787184976,125.46373458866758,126.53577030038645,7.710502537457145,8.328209286624135,Team1,Team2,Team2,Team1,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
1216532,Sunrisers Hyderabad,Delhi Capitals,2020/21,Abu Dhabi,League Match,Delhi Capitals,field,Sunrisers Hyderabad,30.643196080696082,24.006368100144645,25.01508184015233,27.879665315633854,128.8830149796367,130.86988906488497,7.706369837035905,8.028922288989778,Team1,Team2,Team2,Team1,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
1181766,Sunrisers Hyderabad,Delhi Capitals,2019,Visakhapatnam,Eliminator,Delhi Capitals,field,Delhi Capitals,22.59808212058212,25.18052307610578,28.3901295133438,30.3320725685062,123.2447837304375,130.72160365522973,7.893082034473825,7.720866317541841,Team1,Team2,Team2,Team2,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
1082611,Sunrisers Hyderabad,Delhi Capitals,2017,Hyderabad,League Match,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,24.03751473245656,25.352652152399806,33.46479262339728,29.658644931693647,127.98425680297045,128.46178470427205,8.36662443967954,8.019928050389305,Team1,Team2,Team1,Team1,44.39,45.33,Team1,12,11,23,0.5217391304347826,0.4782608695652174
980983,Sunrisers Hyderabad,Delhi Capitals,2016,Hyderabad,League Match,Delhi Capitals,field,Delhi Capitals,32.72663313873373,24.146077273044416,31.088784915683814,30.157553919899097,136.72850667010536,130.7589363348126,8.078344885398051,7.810470690567787,Team1,Team2,Team2,Team2,44.39,45.33,Team1,12,11,23,0.5217391304347826,0.4782608695652174
829731,Sunrisers Hyderabad,Delhi Capitals,2015,Visakhapatnam,League Match,Delhi Capitals,bat,Delhi Capitals,28.32974012744641,23.87191910901928,27.98975207562164,31.01032890796287,125.0715914803745,125.56487047730613,8.04651950270228,8.073358343532078,Team2,Team1,Team2,Team2,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
729301,Sunrisers Hyderabad,Delhi Capitals,2014,Dubai,League Match,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,27.095998177054238,25.44367595795678,31.443700658171075,31.599863133266627,127.23960808449047,128.64504776168434,7.924947595810667,7.772704823507672,Team1,Team2,Team1,Team1,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
598044,Sunrisers Hyderabad,Delhi Capitals,2013,Hyderabad,League Match,Delhi Capitals,bat,Sunrisers Hyderabad,22.725725450420402,25.01288140218156,30.05515151051136,31.842524199849038,124.39704232920012,126.10906734373344,7.725415843436828,8.482194040841797,Team2,Team1,Team2,Team1,44.39,45.33,Team1,12,11,23,0.5217391304347826,0.4782608695652174
548329,Sunrisers Hyderabad,Delhi Capitals,2012,Hyderabad,League Match,Sunrisers Hyderabad,bat,Delhi Capitals,25.35481694178681,27.185650881810716,32.73902755345239,30.687857302118168,117.5664084221304,121.69540104422136,7.580426968358029,7.533305668379887,Team1,Team2,Team1,Team2,44.39,45.33,Team1,12,11,23,0.5217391304347826,0.4782608695652174
501243,Sunrisers Hyderabad,Delhi Capitals,2011,Hyderabad,League Match,Delhi Capitals,field,Delhi Capitals,27.63368005738881,22.791006203066626,29.692538324595386,32.93615921672313,120.65497157301161,119.30682753807999,7.474282323921853,7.674921443507263,Team1,Team2,Team2,Team2,44.39,45.33,Team1,12,11,23,0.5217391304347826,0.4782608695652174
419120,Sunrisers Hyderabad,Delhi Capitals,2009/10,Cuttack,League Match,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,26.236679864253396,20.967460952486057,27.906566791510613,30.721370296792344,130.0096282536139,119.6990525654322,7.94248201237258,7.993746115839863,Team1,Team2,Team1,Team1,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
392223,Sunrisers Hyderabad,Delhi Capitals,2009,Durban,League Match,Sunrisers Hyderabad,field,Delhi Capitals,27.784673051432556,23.37386616314369,27.922425209420464,34.81144208888598,128.80778162795815,118.60081316869517,7.6584193913927825,7.914912057667798,Team2,Team1,Team1,Team2,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
392201,Sunrisers Hyderabad,Delhi Capitals,2009,Centurion,League Match,Delhi Capitals,field,Delhi Capitals,27.047897805260433,24.416503689650362,32.52031472009094,27.85682253678891,123.03180929156673,119.72540076454216,8.015809098277138,7.5625978905558515,Team1,Team2,Team2,Team2,44.39,45.33,Neutral,12,11,23,0.5217391304347826,0.4782608695652174
335988,Sunrisers Hyderabad,Delhi Capitals,2007/08,Hyderabad,League Match,Sunrisers Hyderabad,bat,Delhi Capitals,25.23661448344714,21.504286586116578,27.783068783068785,29.05942049374544,126.88708310562636,131.43927562666192,7.6889091997139944,7.463455346825575,Team1,Team2,Team1,Team2,44.39,45.33,Team1,12,11,23,0.5217391304347826,0.4782608695652174
1254111,Rajasthan Royals,Punjab Kings,2021,Dubai,League Match,Punjab Kings,field,Rajasthan Royals,26.51127819548872,25.886399194436574,32.027984840181134,28.49419191919192,132.40705970709726,129.94377772651015,8.421376548397728,8.151346542216293,Team1,Team2,Team2,Team1,50.24,45.68,Neutral,15,11,26,0.5769230769230769,0.4230769230769231
1136600,Rajasthan Royals,Punjab Kings,2018,Jaipur,League Match,Rajasthan Royals,bat,Rajasthan Royals,25.083271052754554,24.34669220246238,28.188643821980936,29.874959839357427,125.26809524837495,127.56156667774405,7.43129237431685,8.024688767710758,Team1,Team2,Team1,Team1,50.24,45.68,Team1,15,11,26,0.5769230769230769,0.4230769230769231
1136598,Rajasthan Royals,Punjab Kings,2018,Indore,League Match,Punjab Kings,field,Punjab Kings,23.458448660820732,24.058501854194024,30.437731730153637,28.113327777623596,130.61805786759592,138.1013494007992,7.997756832283023,8.060966014829956,Team1,Team2,Team2,Team2,50.24,45.68,Neutral,15,11,26,0.5769230769230769,0.4230769230769231
829741,Rajasthan Royals,Punjab Kings,2015,Ahmedabad,League Match,Punjab Kings,field,Punjab Kings,29.479232097503072,24.85948654389054,32.589381515962835,27.341891523793112,136.4869287825221,128.55752437127228,8.075104490854711,7.771610796079716,Team1,Team2,Team2,Team2,50.24,45.68,Neutral,15,11,26,0.5769230769230769,0.4230769230769231
729291,Rajasthan Royals,Punjab Kings,2014,Sharjah,League Match,Punjab Kings,field,Punjab Kings,32.340307547014866,25.944564485297967,29.240516517058253,28.078066507272236,128.8476642450485,126.3921006360568,7.865211259141579,7.916652492387566,Team1,Team2,Team2,Team2,50.24,45.68,Neutral,15,11,26,0.5769230769230769,0.4230769230769231
598014,Rajasthan Royals,Punjab Kings,2013,Jaipur,League Match,Rajasthan Royals,field,Rajasthan Royals,24.47137014006794,22.270532189187012,28.52493037610903,29.53816372838112,127.0051769740973,123.589237415881,7.64817527958433,7.6845916377873245,Team2,Team1,Team1,Team1,50.24,45.68,Team1,15,11,26,0.5769230769230769,0.4230769230769231
548309,Rajasthan Royals,Punjab Kings,2012,Jaipur,League Match,Punjab Kings,field,Rajasthan Royals,22.916188877413852,24.471370140067936,29.826567576694398,30.066943861732934,124.59992911581597,127.0051769740973,7.576462855107836,7.8547004369572315,Team1,Team2,Team2,Team1,50.24,45.68,Team1,15,11,26,0.5769230769230769,0.4230769230769231
419143,Rajasthan Royals,Punjab Kings,2009/10,Jaipur,League Match,Punjab Kings,bat,Rajasthan Royals,25.313532779939347,25.783579084534754,27.640659211616725,29.761660561660563,130.70452782619742,120.59044096828954,7.907503780136256,7.937313558497501,Team2,Team1,Team2,Team1,50.24,45.68,Team1,15,11,26,0.5769230769230769,0.4230769230769231
335987,Rajasthan Royals,Punjab Kings,2007/08,Jaipur,League Match,Punjab Kings,bat,Rajasthan Royals,20.23011887681902,27.292215160939836,34.496342759041035,35.95401323198199,120.00171529092229,124.62357851776761,7.881635268017792,8.622055254046808,Team2,Team1,Team2,Team1,50.24,45.68,Team1,15,11,26,0.5769230769230769,0.4230769230769231
1254074,Mumbai Indians,Punjab Kings,2021,Chennai,League Match,Punjab Kings,field,Punjab Kings,23.46168270306373,28.27472847384162,29.313000527845787,31.840619710619713,133.47764216185337,132.98826560432514,7.706192932285347,8.010047534006565,Team1,Team2,Team2,Team2,56.68,45.68,Neutral,16,15,31,0.5161290322580645,0.4838709677419355
1216517,Mumbai Indians,Punjab Kings,2020/21,Dubai,League Match,Mumbai Indians,bat,Punjab Kings,23.46168270306373,27.03883039812091,28.57856296186506,33.07198460055603,133.47764216185337,135.92594030013737,7.807849667135831,8.126125060888258,Team1,Team2,Team1,Team2,56.68,45.68,Neutral,16,15,31,0.5161290322580645,0.4838709677419355
1216503,Mumbai Indians,Punjab Kings,2020/21,Abu Dhabi,League Match,Punjab Kings,field,Mumbai Indians,23.46168270306373,26.31527558630362,29.296602734592337,33.885298447798455,133.47764216185337,133.8713886929346,7.946401054846413,8.266560603539126,Team1,Team2,Team2,Team1,56.68,45.68,Neutral,16,15,31,0.5161290322580645,0.4838709677419355
1175364,Mumbai Indians,Punjab Kings,2019,Chandigarh,League Match,Punjab Kings,field,Punjab Kings,28.02530449440467,28.72632157043922,30.247480123382914,29.507426890764005,131.33944829022977,130.71566648242404,8.101556496670623,7.526400057830089,Team1,Team2,Team2,Team2,56.68,45.68,Neutral,16,15,31,0.5161290322580645,0.4838709677419355
1136610,Mumbai Indians,Punjab Kings,2018,Mumbai,League Match,Punjab Kings,field,Mumbai Indians,28.324641370694003,24.058501854194024,32.40404301817346,28.945425563817444,132.9712088120118,138.10134940079922,7.939822701728877,8.141460046371732,Team1,Team2,Team2,Team1,56.68,45.68,Team1,16,15,31,0.5161290322580645,0.4838709677419355
1082641,Mumbai Indians,Punjab Kings,2017,Mumbai,League Match,Mumbai Indians,field,Punjab Kings,23.637039359119807,26.425757693202076,34.35910928354374,31.720374380042177,128.17353434524958,130.3983282538203,8.27789780046072,8.303614121979743,Team2,Team1,Team1,Team2,56.68,45.68,Team1,16,15,31,0.5161290322580645,0.4838709677419355
980985,Mumbai Indians,Punjab Kings,2016,Visakhapatnam,League Match,Mumbai Indians,bat,Punjab Kings,25.016948071703307,26.142480161534237,30.365533572643585,27.818260624844573,124.85557201399708,130.28197622251577,7.9072869826728525,7.522228872465026,Team1,Team2,Team1,Team2,56.68,45.68,Neutral,16,15,31,0.5161290322580645,0.4838709677419355
829717,Mumbai Indians,Punjab Kings,2015,Mumbai,League Match,Mumbai Indians,field,Punjab Kings,23.834839132794123,30.2189293166356,30.847816533072272,29.436035824079305,128.13864673535596,125.92441297993278,7.818658604681795,7.992353832467813,Team2,Team1,Team1,Team2,56.68,45.68,Team1,16,15,31,0.5161290322580645,0.4838709677419355
733973,Mumbai Indians,Punjab Kings,2014,Mumbai,League Match,Punjab Kings,bat,Mumbai Indians,23.3854449669503,26.07679854164339,29.323024405319913,29.327615386853243,126.31169267991227,126.89235760853198,7.615110222176701,7.778093242860825,Team2,Team1,Team2,Team1,56.68,45.68,Team1,16,15,31,0.5161290322580645,0.4838709677419355
598037,Mumbai Indians,Punjab Kings,2013,Mumbai,League Match,Mumbai Indians,bat,Mumbai Indians,22.93989229379473,24.269188103165508,30.599011067548805,27.724685362946236,128.02644939275174,124.77462940349227,8.154266282781625,7.677721781153141,Team1,Team2,Team1,Team1,56.68,45.68,Team1,16,15,31,0.5161290322580645,0.4838709677419355
548334,Mumbai Indians,Punjab Kings,2012,Mumbai,League Match,Mumbai Indians,bat,Punjab Kings,22.316293534661373,25.420481457066824,30.07413276104543,25.580366926338787,125.42615973174475,117.44845689667513,7.411066898277738,7.679455140563504,Team1,Team2,Team1,Team2,56.68,45.68,Team1,16,15,31,0.5161290322580645,0.4838709677419355
